====================================================================================================
Arguments =
Namespace(batch_size_train=64, batch_size_test=64, n_epochs=100, seed=1, pc_valid=0.02, lr=0.1, momentum=0.9, lr_min=0.001, lr_patience=5, lr_factor=3, savename='./logs/MINI/', gpm_thro=0.97, mixup_alpha=20, mixup_weight=0.1, weight_range=1e-11, robust_train=True, robust_epoch=100, ua_weight=0.1)
====================================================================================================
****************************************************************************************************
Task  0 (iMiniImageNet-0-[80, 84, 33, 81, 93])
****************************************************************************************************
----------------------------------------
Task ID :0 | Learning Rate : 0.1
----------------------------------------
Epoch   1 | Train: loss=1.906, acc= 28.0% | time=2714.2ms |
Epoch  45 | Train: loss=0.068, acc= 99.5% | time=2372.7ms |
 Valid: loss=0.403, acc= 86.0% |
Epoch  46 | Train: loss=0.067, acc= 99.3% | time=2361.3ms |
 Valid: loss=0.402, acc= 86.0% |
Epoch  47 | Train: loss=0.071, acc= 99.4% | time=2361.0ms |
 Valid: loss=0.401, acc= 86.0% |
 lr=1.2e-03
Epoch  48 | Train: loss=0.067, acc= 99.3% | time=2268.1ms |
 Valid: loss=0.401, acc= 86.0% |
Epoch  49 | Train: loss=0.071, acc= 99.2% | time=1890.5ms |
 Valid: loss=0.400, acc= 86.0% |
Epoch  50 | Train: loss=0.070, acc= 99.5% | time=1897.4ms |
 Valid: loss=0.400, acc= 86.0% |
Epoch  51 | Train: loss=0.066, acc= 99.4% | time=1855.4ms |
 Valid: loss=0.400, acc= 86.0% |
Epoch  52 | Train: loss=0.066, acc= 99.5% | time=1864.4ms |
 Valid: loss=0.400, acc= 86.0% |
 lr=4.1e-04
Test: loss=0.538 , acc= 81.8%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
Skip Updating GPM for layer: 1
Skip Updating GPM for layer: 2
Skip Updating GPM for layer: 3
Skip Updating GPM for layer: 4
Skip Updating GPM for layer: 5
Skip Updating GPM for layer: 6
Skip Updating GPM for layer: 7
Skip Updating GPM for layer: 8
Skip Updating GPM for layer: 9
Skip Updating GPM for layer: 10
Skip Updating GPM for layer: 11
Skip Updating GPM for layer: 13
Skip Updating GPM for layer: 14
Skip Updating GPM for layer: 15
Skip Updating GPM for layer: 16
Skip Updating GPM for layer: 17
Skip Updating GPM for layer: 18
Skip Updating GPM for layer: 20
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 10/27
Layer 2 : 65/180
Layer 3 : 64/180
Layer 4 : 63/180
Layer 5 : 41/180
Layer 6 : 56/180
Layer 7 : 129/360
Layer 8 : 12/20
Layer 9 : 169/360
Layer 10 : 74/360
Layer 11 : 121/360
Layer 12 : 303/720
Layer 13 : 22/40
Layer 14 : 353/720
Layer 15 : 274/720
Layer 16 : 283/720
Layer 17 : 645/1440
Layer 18 : 43/80
Layer 19 : 949/1440
Layer 20 : 932/1440
----------------------------------------
Accuracies =
 72.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.4%  53.0%  52.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  54.6%  53.0%  80.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  54.0%  56.8%  81.6%  75.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.4%  56.4%  55.6%  81.6%  75.6%  70.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 71.6%  56.0%  55.4%  77.0%  72.6%  71.6%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  55.2%  55.2%  77.6%  72.4%  74.8%  56.2%  76.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  57.2%  55.6%  78.2%  72.6%  75.4%  53.8%  76.2%  69.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.2%  56.6%  56.4%  78.8%  72.8%  76.2%  56.6%  76.6%  69.2%  71.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  58.0%  56.0%  79.4%  75.0%  75.4%  54.6%  75.4%  70.0%  70.8%  71.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.0%  57.4%  58.0%  80.8%  75.8%  77.2%  54.6%  75.6%  70.8%  70.8%  72.6%  77.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  59.0%  61.2%  79.6%  75.2%  77.0%  54.8%  82.2%  68.8%  69.6%  71.0%  78.8%  77.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 75.8%  59.4%  60.2%  80.8%  73.6%  78.6%  55.4%  82.8%  68.6%  71.6%  71.2%  76.0%  76.8%  68.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.4%  60.0%  58.8%  78.6%  74.6%  79.2%  54.2%  83.2%  68.2%  68.6%  70.6%  76.6%  76.0%  70.2%  79.4%   0.0%   0.0%   0.0%   0.0%   0.0% 
****************************************************************************************************
Task 15 (iMiniImageNet-15-[58, 33, 38, 51, 42])
****************************************************************************************************
----------------------------------------
Task ID :15 | Learning Rate : 0.1
----------------------------------------
Layer 1 - Projection Matrix shape: torch.Size([27, 27])
Layer 2 - Projection Matrix shape: torch.Size([180, 180])
Layer 3 - Projection Matrix shape: torch.Size([180, 180])
Layer 4 - Projection Matrix shape: torch.Size([180, 180])
Layer 5 - Projection Matrix shape: torch.Size([180, 180])
Layer 6 - Projection Matrix shape: torch.Size([180, 180])
Layer 7 - Projection Matrix shape: torch.Size([360, 360])
Layer 8 - Projection Matrix shape: torch.Size([20, 20])
Layer 9 - Projection Matrix shape: torch.Size([360, 360])
Layer 10 - Projection Matrix shape: torch.Size([360, 360])
Layer 11 - Projection Matrix shape: torch.Size([360, 360])
Layer 12 - Projection Matrix shape: torch.Size([720, 720])
Layer 13 - Projection Matrix shape: torch.Size([40, 40])
Layer 14 - Projection Matrix shape: torch.Size([720, 720])
Layer 15 - Projection Matrix shape: torch.Size([720, 720])
Layer 16 - Projection Matrix shape: torch.Size([720, 720])
Layer 17 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 18 - Projection Matrix shape: torch.Size([80, 80])
Layer 19 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 20 - Projection Matrix shape: torch.Size([1440, 1440])
----------------------------------------
Epoch   1 | Train: loss=0.978, acc= 63.9% | time=1844.1ms |
 Valid: loss=0.878, acc= 72.0% |
Epoch   2 | Train: loss=1.025, acc= 61.1% | time=1828.0ms |
 Valid: loss=0.913, acc= 70.0% |
Epoch   3 | Train: loss=0.881, acc= 65.5% | time=1824.4ms |
 Valid: loss=0.848, acc= 74.0% |
Epoch   4 | Train: loss=0.766, acc= 72.4% | time=1871.8ms |
 Valid: loss=0.746, acc= 76.0% |
Epoch   5 | Train: loss=0.739, acc= 73.9% | time=1820.9ms |
 Valid: loss=0.842, acc= 66.0% |
Epoch   6 | Train: loss=0.711, acc= 74.6% | time=1835.0ms |
 Valid: loss=0.788, acc= 78.0% |
Epoch   7 | Train: loss=0.654, acc= 77.9% | time=1858.2ms |
 Valid: loss=0.825, acc= 68.0% |
Epoch   8 | Train: loss=0.535, acc= 83.4% | time=1851.9ms |
 Valid: loss=0.676, acc= 76.0% |
Epoch   9 | Train: loss=0.532, acc= 82.9% | time=1837.8ms |
 Valid: loss=0.736, acc= 70.0% |
Epoch  10 | Train: loss=0.523, acc= 82.0% | time=1852.8ms |
 Valid: loss=0.752, acc= 72.0% |
Epoch  11 | Train: loss=0.545, acc= 80.5% | time=1859.2ms |
 Valid: loss=0.869, acc= 64.0% |
Epoch  12 | Train: loss=0.846, acc= 61.1% | time=1854.5ms |
 Valid: loss=1.221, acc= 46.0% |
Epoch  13 | Train: loss=0.351, acc= 90.4% | time=1876.2ms |
 Valid: loss=0.655, acc= 72.0% |
Epoch  14 | Train: loss=0.420, acc= 85.1% | time=1952.2ms |
 Valid: loss=0.703, acc= 74.0% |
Epoch  15 | Train: loss=0.261, acc= 95.0% | time=2024.9ms |
 Valid: loss=0.597, acc= 80.0% |
Epoch  16 | Train: loss=0.245, acc= 95.3% | time=2008.0ms |
 Valid: loss=0.633, acc= 72.0% |
Epoch  17 | Train: loss=0.276, acc= 93.7% | time=2023.1ms |
 Valid: loss=0.666, acc= 78.0% |
Epoch  18 | Train: loss=0.248, acc= 93.0% | time=2016.7ms |
 Valid: loss=0.676, acc= 74.0% |
Epoch  19 | Train: loss=0.226, acc= 94.8% | time=2014.1ms |
 Valid: loss=0.692, acc= 78.0% |
Epoch  20 | Train: loss=0.134, acc= 98.6% | time=2342.3ms |
 Valid: loss=0.607, acc= 74.0% |
 lr=3.3e-02
Epoch  21 | Train: loss=0.129, acc= 98.7% | time=2412.8ms |
 Valid: loss=0.606, acc= 78.0% |
Epoch  22 | Train: loss=0.116, acc= 99.4% | time=2477.3ms |
 Valid: loss=0.585, acc= 78.0% |
Epoch  23 | Train: loss=0.116, acc= 99.1% | time=2414.0ms |
 Valid: loss=0.596, acc= 78.0% |
Epoch  24 | Train: loss=0.109, acc= 99.3% | time=2382.2ms |
 Valid: loss=0.601, acc= 76.0% |
Epoch  25 | Train: loss=0.107, acc= 99.5% | time=2371.6ms |
 Valid: loss=0.600, acc= 76.0% |
Epoch  26 | Train: loss=0.099, acc= 99.6% | time=2379.1ms |
 Valid: loss=0.587, acc= 78.0% |
Epoch  27 | Train: loss=0.100, acc= 99.5% | time=2387.3ms |
 Valid: loss=0.600, acc= 78.0% |
 lr=1.1e-02
Epoch  28 | Train: loss=0.095, acc= 99.6% | time=2305.0ms |
 Valid: loss=0.584, acc= 78.0% |
Epoch  29 | Train: loss=0.093, acc= 99.7% | time=2401.9ms |
 Valid: loss=0.582, acc= 78.0% |
Epoch  30 | Train: loss=0.093, acc= 99.5% | time=2469.7ms |
 Valid: loss=0.578, acc= 78.0% |
Epoch  31 | Train: loss=0.093, acc= 99.5% | time=2365.6ms |
 Valid: loss=0.582, acc= 78.0% |
Epoch  32 | Train: loss=0.089, acc= 99.8% | time=2364.8ms |
 Valid: loss=0.584, acc= 78.0% |
Epoch  33 | Train: loss=0.091, acc= 99.4% | time=2362.0ms |
 Valid: loss=0.584, acc= 78.0% |
Epoch  34 | Train: loss=0.085, acc= 99.7% | time=2373.5ms |
 Valid: loss=0.581, acc= 78.0% |
Epoch  35 | Train: loss=0.085, acc= 99.5% | time=2386.1ms |
 Valid: loss=0.586, acc= 78.0% |
 lr=3.7e-03
Epoch  36 | Train: loss=0.088, acc= 99.7% | time=2362.4ms |
 Valid: loss=0.585, acc= 78.0% |
Epoch  37 | Train: loss=0.088, acc= 99.6% | time=2435.7ms |
 Valid: loss=0.587, acc= 78.0% |
Epoch  38 | Train: loss=0.090, acc= 99.5% | time=2400.6ms |
 Valid: loss=0.588, acc= 78.0% |
Epoch  39 | Train: loss=0.087, acc= 99.6% | time=2352.7ms |
 Valid: loss=0.586, acc= 78.0% |
Epoch  40 | Train: loss=0.082, acc= 99.6% | time=2360.6ms |
 Valid: loss=0.586, acc= 78.0% |
 lr=1.2e-03
Epoch  41 | Train: loss=0.082, acc= 99.8% | time=2359.0ms |
 Valid: loss=0.586, acc= 78.0% |
Epoch  42 | Train: loss=0.083, acc= 99.8% | time=2359.3ms |
 Valid: loss=0.586, acc= 78.0% |
Epoch  43 | Train: loss=0.087, acc= 99.6% | time=2376.3ms |
 Valid: loss=0.586, acc= 78.0% |
Epoch  44 | Train: loss=0.086, acc= 99.6% | time=2174.2ms |
 Valid: loss=0.587, acc= 78.0% |
Epoch  45 | Train: loss=0.083, acc= 99.8% | time=2068.5ms |
 Valid: loss=0.587, acc= 78.0% |
 lr=4.1e-04
Test: loss=0.916 , acc= 67.6%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
Skip Updating GPM for layer: 1
Skip Updating GPM for layer: 3
Skip Updating GPM for layer: 4
Skip Updating GPM for layer: 5
Skip Updating GPM for layer: 6
Skip Updating GPM for layer: 7
Skip Updating GPM for layer: 8
Skip Updating GPM for layer: 9
Skip Updating GPM for layer: 10
Skip Updating GPM for layer: 13
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 10/27
Layer 2 : 67/180
Layer 3 : 64/180
Layer 4 : 63/180
Layer 5 : 41/180
Layer 6 : 56/180
Layer 7 : 129/360
Layer 8 : 12/20
Layer 9 : 169/360
Layer 10 : 74/360
Layer 11 : 128/360
Layer 12 : 318/720
Layer 13 : 22/40
Layer 14 : 386/720
Layer 15 : 296/720
Layer 16 : 314/720
Layer 17 : 684/1440
Layer 18 : 46/80
Layer 19 : 983/1440
Layer 20 : 961/1440
----------------------------------------
Accuracies =
 72.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.4%  53.0%  52.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  54.6%  53.0%  80.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  54.0%  56.8%  81.6%  75.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.4%  56.4%  55.6%  81.6%  75.6%  70.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 71.6%  56.0%  55.4%  77.0%  72.6%  71.6%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  55.2%  55.2%  77.6%  72.4%  74.8%  56.2%  76.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  57.2%  55.6%  78.2%  72.6%  75.4%  53.8%  76.2%  69.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.2%  56.6%  56.4%  78.8%  72.8%  76.2%  56.6%  76.6%  69.2%  71.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  58.0%  56.0%  79.4%  75.0%  75.4%  54.6%  75.4%  70.0%  70.8%  71.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.0%  57.4%  58.0%  80.8%  75.8%  77.2%  54.6%  75.6%  70.8%  70.8%  72.6%  77.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  59.0%  61.2%  79.6%  75.2%  77.0%  54.8%  82.2%  68.8%  69.6%  71.0%  78.8%  77.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 75.8%  59.4%  60.2%  80.8%  73.6%  78.6%  55.4%  82.8%  68.6%  71.6%  71.2%  76.0%  76.8%  68.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.4%  60.0%  58.8%  78.6%  74.6%  79.2%  54.2%  83.2%  68.2%  68.6%  70.6%  76.6%  76.0%  70.2%  79.4%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.0%  54.8%  53.2%  76.8%  74.2%  75.0%  55.0%  80.0%  69.8%  69.6%  68.2%  75.0%  74.2%  69.2%  79.6%  68.2%   0.0%   0.0%   0.0%   0.0% 
****************************************************************************************************
Task 16 (iMiniImageNet-16-[4, 67, 39, 37, 20])
****************************************************************************************************
----------------------------------------
Task ID :16 | Learning Rate : 0.1
----------------------------------------
Layer 1 - Projection Matrix shape: torch.Size([27, 27])
Layer 2 - Projection Matrix shape: torch.Size([180, 180])
Layer 3 - Projection Matrix shape: torch.Size([180, 180])
Layer 4 - Projection Matrix shape: torch.Size([180, 180])
Layer 5 - Projection Matrix shape: torch.Size([180, 180])
Layer 6 - Projection Matrix shape: torch.Size([180, 180])
Layer 7 - Projection Matrix shape: torch.Size([360, 360])
Layer 8 - Projection Matrix shape: torch.Size([20, 20])
Layer 9 - Projection Matrix shape: torch.Size([360, 360])
Layer 10 - Projection Matrix shape: torch.Size([360, 360])
Layer 11 - Projection Matrix shape: torch.Size([360, 360])
Layer 12 - Projection Matrix shape: torch.Size([720, 720])
Layer 13 - Projection Matrix shape: torch.Size([40, 40])
Layer 14 - Projection Matrix shape: torch.Size([720, 720])
Layer 15 - Projection Matrix shape: torch.Size([720, 720])
Layer 16 - Projection Matrix shape: torch.Size([720, 720])
Layer 17 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 18 - Projection Matrix shape: torch.Size([80, 80])
Layer 19 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 20 - Projection Matrix shape: torch.Size([1440, 1440])
----------------------------------------
Epoch   1 | Train: loss=1.148, acc= 53.1% | time=2044.2ms |
 Valid: loss=1.169, acc= 48.0% |
Epoch   2 | Train: loss=0.754, acc= 72.4% | time=2004.9ms |
 Valid: loss=0.974, acc= 58.0% |
Epoch   3 | Train: loss=0.789, acc= 68.7% | time=2004.2ms |
 Valid: loss=0.988, acc= 66.0% |
Epoch   4 | Train: loss=0.657, acc= 75.4% | time=2007.1ms |
 Valid: loss=1.013, acc= 60.0% |
Epoch   5 | Train: loss=0.688, acc= 72.4% | time=2017.3ms |
 Valid: loss=1.041, acc= 62.0% |
Epoch   6 | Train: loss=0.501, acc= 83.6% | time=2053.1ms |
 Valid: loss=0.902, acc= 66.0% |
Epoch   7 | Train: loss=0.472, acc= 85.6% | time=2004.4ms |
 Valid: loss=0.914, acc= 66.0% |
Epoch   8 | Train: loss=0.479, acc= 83.9% | time=2275.9ms |
 Valid: loss=1.089, acc= 60.0% |
Epoch   9 | Train: loss=0.406, acc= 87.9% | time=2387.5ms |
 Valid: loss=0.871, acc= 68.0% |
Epoch  10 | Train: loss=0.378, acc= 88.2% | time=2356.7ms |
 Valid: loss=0.913, acc= 66.0% |
Epoch  11 | Train: loss=0.336, acc= 91.5% | time=2375.7ms |
 Valid: loss=0.848, acc= 68.0% |
Epoch  12 | Train: loss=0.319, acc= 91.3% | time=2386.8ms |
 Valid: loss=0.964, acc= 68.0% |
Epoch  13 | Train: loss=0.384, acc= 84.4% | time=2429.9ms |
 Valid: loss=1.070, acc= 64.0% |
Epoch  14 | Train: loss=0.258, acc= 93.8% | time=2462.5ms |
 Valid: loss=0.931, acc= 72.0% |
Epoch  15 | Train: loss=0.247, acc= 95.6% | time=2378.6ms |
 Valid: loss=0.839, acc= 72.0% |
Epoch  16 | Train: loss=0.231, acc= 95.4% | time=2371.4ms |
 Valid: loss=0.923, acc= 68.0% |
Epoch  17 | Train: loss=0.176, acc= 97.5% | time=2362.0ms |
 Valid: loss=0.867, acc= 70.0% |
Epoch  18 | Train: loss=0.221, acc= 93.4% | time=2368.4ms |
 Valid: loss=0.919, acc= 68.0% |
Epoch  19 | Train: loss=0.159, acc= 97.7% | time=2382.1ms |
 Valid: loss=0.886, acc= 70.0% |
Epoch  20 | Train: loss=0.156, acc= 97.1% | time=2393.2ms |
 Valid: loss=0.920, acc= 72.0% |
 lr=3.3e-02
Epoch  21 | Train: loss=0.124, acc= 98.9% | time=2479.5ms |
 Valid: loss=0.885, acc= 68.0% |
Epoch  22 | Train: loss=0.120, acc= 98.7% | time=2397.8ms |
 Valid: loss=0.887, acc= 68.0% |
Epoch  23 | Train: loss=0.115, acc= 99.3% | time=2393.3ms |
 Valid: loss=0.883, acc= 68.0% |
Epoch  24 | Train: loss=0.111, acc= 99.2% | time=2397.4ms |
 Valid: loss=0.894, acc= 68.0% |
Epoch  25 | Train: loss=0.109, acc= 99.3% | time=2383.4ms |
 Valid: loss=0.887, acc= 68.0% |
 lr=1.1e-02
Epoch  26 | Train: loss=0.106, acc= 98.9% | time=2391.0ms |
 Valid: loss=0.898, acc= 68.0% |
Epoch  27 | Train: loss=0.103, acc= 99.2% | time=2402.9ms |
 Valid: loss=0.906, acc= 68.0% |
Epoch  28 | Train: loss=0.100, acc= 99.4% | time=2460.8ms |
 Valid: loss=0.899, acc= 68.0% |
Epoch  29 | Train: loss=0.110, acc= 99.0% | time=2467.4ms |
 Valid: loss=0.896, acc= 68.0% |
Epoch  30 | Train: loss=0.106, acc= 99.1% | time=2363.8ms |
 Valid: loss=0.901, acc= 68.0% |
 lr=3.7e-03
Epoch  31 | Train: loss=0.099, acc= 99.3% | time=2387.9ms |
 Valid: loss=0.901, acc= 68.0% |
Epoch  32 | Train: loss=0.100, acc= 99.3% | time=2390.8ms |
 Valid: loss=0.902, acc= 68.0% |
Epoch  33 | Train: loss=0.103, acc= 99.3% | time=2374.8ms |
 Valid: loss=0.902, acc= 68.0% |
Epoch  34 | Train: loss=0.100, acc= 99.3% | time=2380.2ms |
 Valid: loss=0.903, acc= 68.0% |
Epoch  35 | Train: loss=0.101, acc= 99.4% | time=2400.3ms |
 Valid: loss=0.903, acc= 68.0% |
 lr=1.2e-03
Epoch  36 | Train: loss=0.095, acc= 99.3% | time=2500.4ms |
 Valid: loss=0.903, acc= 68.0% |
Epoch  37 | Train: loss=0.098, acc= 99.3% | time=2420.5ms |
 Valid: loss=0.903, acc= 68.0% |
Epoch  38 | Train: loss=0.100, acc= 99.2% | time=2403.6ms |
 Valid: loss=0.903, acc= 68.0% |
Epoch  39 | Train: loss=0.100, acc= 99.3% | time=2409.1ms |
 Valid: loss=0.902, acc= 68.0% |
Epoch  40 | Train: loss=0.098, acc= 99.6% | time=2375.1ms |
 Valid: loss=0.902, acc= 68.0% |
 lr=4.1e-04
Test: loss=0.741 , acc= 72.0%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 11/27
Layer 2 : 77/180
Layer 3 : 71/180
Layer 4 : 71/180
Layer 5 : 42/180
Layer 6 : 62/180
Layer 7 : 133/360
Layer 8 : 13/20
Layer 9 : 182/360
Layer 10 : 88/360
Layer 11 : 137/360
Layer 12 : 332/720
Layer 13 : 23/40
Layer 14 : 395/720
Layer 15 : 303/720
Layer 16 : 325/720
Layer 17 : 704/1440
Layer 18 : 47/80
Layer 19 : 993/1440
Layer 20 : 963/1440
----------------------------------------
Accuracies =
 72.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 74.4%  53.0%  52.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  54.6%  53.0%  80.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  54.0%  56.8%  81.6%  75.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.4%  56.4%  55.6%  81.6%  75.6%  70.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 71.6%  56.0%  55.4%  77.0%  72.6%  71.6%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  55.2%  55.2%  77.6%  72.4%  74.8%  56.2%  76.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 72.8%  57.2%  55.6%  78.2%  72.6%  75.4%  53.8%  76.2%  69.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.2%  56.6%  56.4%  78.8%  72.8%  76.2%  56.6%  76.6%  69.2%  71.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.4%  58.0%  56.0%  79.4%  75.0%  75.4%  54.6%  75.4%  70.0%  70.8%  71.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
